Country,trending_date,views
Japan,18.13.02,6416
Japan,18.13.02,1448760
Japan,18.13.02,14380
Japan,18.13.02,57619
Japan,18.13.02,10709
Japan,18.13.02,100225
Japan,18.13.02,524829
Japan,18.13.02,2132748
Japan,18.13.02,839309
Japan,18.13.02,142168
Japan,18.13.02,39310
Japan,18.13.02,38735
Japan,18.13.02,2624
Japan,18.13.02,239758
Japan,18.13.02,3501
Japan,18.13.02,651911
Japan,18.13.02,880515
Japan,18.13.02,333705
Japan,18.13.02,314216
Japan,18.13.02,7369
Japan,18.13.02,12881
Japan,18.13.02,122006
Japan,18.13.02,75355
Japan,18.13.02,7987
Japan,18.13.02,41235
Japan,18.13.02,8600
Japan,18.13.02,95765
Japan,18.13.02,684073
Japan,18.13.02,174354
Japan,18.13.02,15485
Japan,18.13.02,21218
Japan,18.13.02,90057
Japan,18.13.02,155100
Japan,18.13.02,73307
Japan,18.13.02,142741
Japan,18.13.02,250437
Japan,18.13.02,24271
Japan,18.13.02,124153
Japan,18.13.02,438960
Japan,18.13.02,193639
Japan,18.13.02,1892070
Japan,18.13.02,136722
Japan,18.13.02,84426
Japan,18.13.02,165799
Japan,18.13.02,118528
Japan,18.13.02,1087530
Japan,18.13.02,45270
Japan,18.13.02,49317
Japan,18.13.02,274231
Japan,18.13.02,125345
Japan,18.13.02,26916
Japan,18.13.02,131826
Japan,18.13.02,31924
Japan,18.13.02,50499
Japan,18.13.02,115714
Japan,18.13.02,21525
Japan,18.13.02,343516
Japan,18.13.02,11634
Japan,18.13.02,66904
Japan,18.13.02,28134
Japan,18.13.02,7752
Japan,18.13.02,452002
Japan,18.13.02,234990
Japan,18.13.02,45502
Japan,18.13.02,2032799
Japan,18.13.02,15541
Japan,18.13.02,114334
Japan,18.13.02,162137
Japan,18.13.02,28484
Japan,18.13.02,13328
Japan,18.13.02,5708
Japan,18.13.02,89197
Japan,18.13.02,250293
Japan,18.13.02,149439
Japan,18.13.02,73281
Japan,18.13.02,24679
Japan,18.14.02,31495
Japan,18.14.02,207263
Japan,18.14.02,122662
Japan,18.14.02,57509
Japan,18.14.02,32034
Japan,18.14.02,45738
Japan,18.14.02,165752
Japan,18.14.02,8457
Japan,18.14.02,57551
Japan,18.14.02,72784
Japan,18.14.02,270442
Japan,18.14.02,5078
Japan,18.14.02,105543
Japan,18.14.02,4346
Japan,18.14.02,56261
Japan,18.14.02,71011
Japan,18.14.02,5513
Japan,18.14.02,29654
Japan,18.14.02,12218
Japan,18.14.02,221974
Japan,18.14.02,7733
Japan,18.14.02,152412
Japan,18.14.02,3657
Japan,18.14.02,309750
Japan,18.14.02,6354
Japan,18.14.02,223042
Japan,18.14.02,6945
Japan,18.14.02,250737
Japan,18.14.02,7760
Japan,18.14.02,309448
Japan,18.14.02,11579
Japan,18.14.02,93969
Japan,18.14.02,28217
Japan,18.14.02,4785795
Japan,18.14.02,53239
Japan,18.14.02,264856
Japan,18.14.02,19508
Japan,18.14.02,371665
Japan,18.14.02,58427
Japan,18.14.02,73034
Japan,18.14.02,110343
Japan,18.14.02,20114
Japan,18.14.02,5733
Japan,18.14.02,56726
Japan,18.14.02,70608
Japan,18.14.02,202964
Japan,18.14.02,43378
Japan,18.14.02,281082
Japan,18.14.02,28737
Japan,18.14.02,41966
Japan,18.14.02,243635
Japan,18.14.02,98852
Japan,18.14.02,17828
Japan,18.14.02,27777
Japan,18.14.02,301340
Japan,18.14.02,26614
Japan,18.14.02,110934
Japan,18.14.02,24122
Japan,18.14.02,40998
Japan,18.14.02,19035
Japan,18.14.02,14556
Japan,18.14.02,13328
Japan,18.14.02,8514
Japan,18.14.02,39713
Japan,18.14.02,104479
Japan,18.14.02,24946
Japan,18.14.02,109500
Japan,18.14.02,1414634
Japan,18.14.02,23701
Japan,18.14.02,14716
Japan,18.14.02,11519
Japan,18.14.02,54421
Japan,18.14.02,275058
Japan,18.14.02,12814
Japan,18.14.02,72520
Japan,18.14.02,762808
Japan,18.14.02,358100
Japan,18.14.02,15177
Japan,18.14.02,8533
Japan,18.14.02,201302
Japan,18.14.02,12419
Japan,18.14.02,20875
Japan,18.14.02,11469
Japan,18.14.02,7377
Japan,18.14.02,26266
Japan,18.14.02,6454
Japan,18.14.02,30605
Japan,18.14.02,381437
Japan,18.14.02,9102
Japan,18.14.02,134880
Japan,18.14.02,40141
Japan,18.14.02,11044
Japan,18.14.02,12633
Japan,18.14.02,63701
Japan,18.14.02,263151
Japan,18.14.02,52637
Japan,18.14.02,15685
Japan,18.14.02,88054
Japan,18.14.02,9465
Japan,18.14.02,4867
Japan,18.14.02,16637
Japan,18.14.02,6242
Japan,18.14.02,10705
Japan,18.14.02,7033
Japan,18.14.02,8260
Japan,18.14.02,20144
Japan,18.14.02,13516
Japan,18.14.02,7975
Japan,18.14.02,110920
Japan,18.14.02,5679
Japan,18.14.02,4506
Japan,18.14.02,6407
Japan,18.14.02,5985
Japan,18.14.02,10114
Japan,18.14.02,8164
Japan,18.14.02,5035
Japan,18.14.02,60311
Japan,18.14.02,2938
Japan,18.14.02,9256
Japan,18.14.02,6559
Japan,18.14.02,5383
Japan,18.14.02,155979
Japan,18.14.02,50639
Japan,18.14.02,132166
Japan,18.14.02,4864
Japan,18.14.02,12739
Japan,18.14.02,87064
Japan,18.14.02,7994
Japan,18.14.02,145548
Japan,18.14.02,31495
Japan,18.14.02,207263
Japan,18.14.02,122662
Japan,18.14.02,57509
Japan,18.14.02,32034
Japan,18.14.02,45738
Japan,18.14.02,165752
Japan,18.14.02,8457
Japan,18.14.02,57551
Japan,18.14.02,72784
Japan,18.14.02,270442
Japan,18.14.02,5078
Japan,18.14.02,105543
Japan,18.14.02,4346
Japan,18.14.02,56261
Japan,18.14.02,71011
Japan,18.14.02,5513
Japan,18.14.02,29654
Japan,18.14.02,12218
Japan,18.14.02,221974
Japan,18.14.02,7733
Japan,18.14.02,152412
Japan,18.14.02,3657
Japan,18.14.02,309750
Japan,18.14.02,6354
Japan,18.14.02,223042
Japan,18.14.02,6945
Japan,18.14.02,250737
Japan,18.14.02,7760
Japan,18.14.02,309448
Japan,18.14.02,11579
Japan,18.14.02,93969
Japan,18.14.02,28217
Japan,18.14.02,4785795
Japan,18.14.02,53239
Japan,18.14.02,264856
Japan,18.14.02,19516
Japan,18.14.02,371665
Japan,18.14.02,58427
Japan,18.14.02,73034
Japan,18.14.02,110343
Japan,18.14.02,20114
Japan,18.14.02,5733
Japan,18.14.02,56726
Japan,18.14.02,70608
Japan,18.14.02,202964
Japan,18.14.02,43378
Japan,18.14.02,281082
Japan,18.14.02,28737
Japan,18.14.02,41966
Japan,18.15.02,1948452
Japan,18.15.02,160077
Japan,18.15.02,57861
Japan,18.15.02,755887
Japan,18.15.02,19010
Japan,18.15.02,61203
Japan,18.15.02,118383
Japan,18.15.02,7395
Japan,18.15.02,4023
Japan,18.15.02,82571
Japan,18.15.02,171829
Japan,18.15.02,14753
Japan,18.15.02,5386
Japan,18.15.02,11621
Japan,18.15.02,17538
Japan,18.15.02,3087
Japan,18.15.02,308784
Japan,18.15.02,7144
Japan,18.15.02,5264
Japan,18.15.02,35371
Japan,18.15.02,55689
Japan,18.15.02,4647
Japan,18.15.02,18008
Japan,18.15.02,39161
Japan,18.15.02,5672
Japan,18.15.02,37216
Japan,18.15.02,7405
Japan,18.15.02,19547
Japan,18.15.02,19382
Japan,18.15.02,49187
Japan,18.15.02,228249
Japan,18.15.02,2031
Japan,18.15.02,5711
Japan,18.15.02,4463
Japan,18.15.02,13059
Japan,18.15.02,15265
Japan,18.15.02,4426
Japan,18.15.02,15684
Japan,18.15.02,3413
Japan,18.15.02,47767
Japan,18.15.02,13401
Japan,18.15.02,7404
Japan,18.15.02,3269
Japan,18.15.02,110656
Japan,18.15.02,6375
Japan,18.15.02,7836
Japan,18.15.02,6063
Japan,18.15.02,5342
Japan,18.15.02,4812
Japan,18.15.02,25287
Japan,18.15.02,3108
Japan,18.15.02,16710
Japan,18.15.02,3922
Japan,18.15.02,4974
Japan,18.15.02,7749
Japan,18.15.02,4527
Japan,18.15.02,11115
Japan,18.15.02,10142
Japan,18.15.02,7940
Japan,18.15.02,10464
Japan,18.15.02,83831
Japan,18.15.02,6033
Japan,18.15.02,231682
Japan,18.15.02,539149
Japan,18.15.02,155562
Japan,18.15.02,412452
Japan,18.15.02,3703
Japan,18.15.02,110104
Japan,18.15.02,7269
Japan,18.15.02,39238
Japan,18.15.02,4058
Japan,18.15.02,289744
Japan,18.15.02,430622
Japan,18.15.02,6338
Japan,18.15.02,6684
Japan,18.15.02,3680
Japan,18.15.02,38421
Japan,18.15.02,5511
Japan,18.15.02,7309
Japan,18.15.02,7852
Japan,18.15.02,26566
Japan,18.15.02,9308
Japan,18.15.02,9222
Japan,18.15.02,7901
Japan,18.15.02,1948452
Japan,18.15.02,160077
Japan,18.15.02,57861
Japan,18.15.02,755887
Japan,18.15.02,19010
Japan,18.15.02,61203
Japan,18.15.02,118383
Japan,18.15.02,7395
Japan,18.15.02,4023
Japan,18.15.02,82571
Japan,18.15.02,171829
Japan,18.15.02,14753
Japan,18.15.02,5386
Japan,18.15.02,11621
Japan,18.15.02,17538
Japan,18.15.02,3087
Japan,18.15.02,308784
Japan,18.15.02,7144
Japan,18.15.02,5264
Japan,18.15.02,35371
Japan,18.15.02,55689
Japan,18.15.02,4647
Japan,18.15.02,18008
Japan,18.15.02,39161
Japan,18.15.02,5672
Japan,18.15.02,37216
Japan,18.15.02,7405
Japan,18.15.02,19547
Japan,18.15.02,19382
Japan,18.15.02,49187
Japan,18.15.02,228249
Japan,18.15.02,2031
Japan,18.15.02,5711
Japan,18.15.02,4463
Japan,18.15.02,13059
Japan,18.15.02,15265
Japan,18.15.02,4426
Japan,18.15.02,15684
Japan,18.15.02,3413
Japan,18.15.02,47767
Japan,18.15.02,13401
Japan,18.15.02,7404
Japan,18.15.02,3269
Japan,18.15.02,110656
Japan,18.15.02,6375
Japan,18.15.02,7836
Japan,18.15.02,6063
Japan,18.15.02,5342
Japan,18.15.02,4812
Japan,18.15.02,25287
Japan,18.15.02,3108
Japan,18.15.02,16710
Japan,18.15.02,3922
Japan,18.15.02,4974
Japan,18.15.02,7749
Japan,18.15.02,4527
Japan,18.15.02,11115
Japan,18.15.02,10142
Japan,18.15.02,7940
Japan,18.15.02,10464
Japan,18.15.02,83831
Japan,18.15.02,6033
Japan,18.15.02,231682
Japan,18.15.02,539149
Japan,18.15.02,155562
Japan,18.15.02,412452
Japan,18.15.02,3703
Japan,18.15.02,110104
Japan,18.15.02,7269
Japan,18.15.02,39238
Japan,18.15.02,4058
Japan,18.15.02,289744
Japan,18.15.02,430622
Japan,18.15.02,6338
Japan,18.15.02,6684
Japan,18.15.02,3680
Japan,18.15.02,38421
Japan,18.15.02,5511
Japan,18.15.02,7309
Japan,18.15.02,7852
Japan,18.15.02,26566
Japan,18.15.02,9308
Japan,18.15.02,9222
Japan,18.15.02,7901
Japan,18.16.02,3062990
Japan,18.16.02,100502
Japan,18.16.02,92017
Japan,18.16.02,231272
Japan,18.16.02,369742
Japan,18.16.02,9406
Japan,18.16.02,50776
Japan,18.16.02,15428
Japan,18.16.02,107519
Japan,18.16.02,189096
Japan,18.16.02,12630
Japan,18.16.02,32622
Japan,18.16.02,166905
Japan,18.16.02,33462
Japan,18.16.02,8234
Japan,18.16.02,585170
Japan,18.16.02,60281
Japan,18.16.02,2945
Japan,18.16.02,17790
Japan,18.16.02,7622
Japan,18.16.02,51070
Japan,18.16.02,181414
Japan,18.16.02,90180
Japan,18.16.02,6546
Japan,18.16.02,92893
Japan,18.16.02,83989
Japan,18.16.02,33318
Japan,18.16.02,3918
Japan,18.16.02,25729
Japan,18.16.02,5064
Japan,18.16.02,254379
Japan,18.16.02,3624
Japan,18.16.02,17099
Japan,18.16.02,45167
Japan,18.16.02,127495
Japan,18.16.02,265245
Japan,18.16.02,24902
Japan,18.16.02,72710
Japan,18.16.02,17045
Japan,18.16.02,97382
Japan,18.16.02,17769
Japan,18.16.02,7248
Japan,18.16.02,10326
Japan,18.16.02,7843
Japan,18.16.02,12707
Japan,18.16.02,52827
Japan,18.16.02,6285
Japan,18.16.02,42615
Japan,18.16.02,18360
Japan,18.16.02,7589
Japan,18.16.02,3580
Japan,18.16.02,7582
Japan,18.16.02,15334
Japan,18.16.02,17866
Japan,18.16.02,40550
Japan,18.16.02,45093
Japan,18.16.02,2469
Japan,18.16.02,324335
Japan,18.16.02,1332832
Japan,18.16.02,31796
Japan,18.16.02,32936
Japan,18.16.02,70049
Japan,18.16.02,5863
Japan,18.16.02,487910
Japan,18.16.02,50313
Japan,18.16.02,164588
Japan,18.16.02,40399
Japan,18.16.02,22936
Japan,18.16.02,4230
Japan,18.16.02,67981
Japan,18.16.02,503570
Japan,18.16.02,20144
Japan,18.16.02,23761
Japan,18.16.02,12478
Japan,18.16.02,61213
Japan,18.16.02,71361
Japan,18.16.02,82055
Japan,18.16.02,45625
Japan,18.16.02,134921
Japan,18.16.02,64594
Japan,18.16.02,4765
Japan,18.16.02,198860
Japan,18.16.02,16085
Japan,18.16.02,14175
Japan,18.16.02,15544
Japan,18.16.02,14604
Japan,18.16.02,80802
Japan,18.16.02,5639
Japan,18.16.02,302618
Japan,18.16.02,21219
Japan,18.16.02,83692
Japan,18.16.02,15314
Japan,18.16.02,13583
Japan,18.16.02,11053
Japan,18.16.02,9237
Japan,18.16.02,46978
Japan,18.16.02,30846
Japan,18.16.02,378011
Japan,18.16.02,89271
Japan,18.16.02,20147
Japan,18.16.02,59297
Japan,18.16.02,29883
Japan,18.16.02,362014
Japan,18.16.02,7213
Japan,18.16.02,28688
Japan,18.16.02,112692
Japan,18.16.02,98648
Japan,18.16.02,9131
Japan,18.16.02,17071
Japan,18.16.02,5978
Japan,18.16.02,9760
Japan,18.16.02,9947
Japan,18.16.02,29042
Japan,18.16.02,51465
Japan,18.16.02,482119
Japan,18.16.02,110574
Japan,18.16.02,15167
Japan,18.16.02,132336
Japan,18.16.02,84066
Japan,18.16.02,4740
Japan,18.16.02,19083
Japan,18.16.02,4438
Japan,18.16.02,10483
Japan,18.16.02,831992
Japan,18.16.02,10762
Japan,18.16.02,31039
Japan,18.16.02,3062990
Japan,18.16.02,100502
Japan,18.16.02,92017
Japan,18.16.02,231272
Japan,18.16.02,369742
Japan,18.16.02,9406
Japan,18.16.02,50776
Japan,18.16.02,15428
Japan,18.16.02,107519
Japan,18.16.02,189096
Japan,18.16.02,12630
Japan,18.16.02,32622
Japan,18.16.02,166905
Japan,18.16.02,33462
Japan,18.16.02,8234
Japan,18.16.02,585170
Japan,18.16.02,60281
Japan,18.16.02,2945
Japan,18.16.02,17790
Japan,18.16.02,7622
Japan,18.16.02,51070
Japan,18.16.02,181414
Japan,18.16.02,90180
Japan,18.16.02,6546
Japan,18.16.02,92893
Japan,18.16.02,83989
Japan,18.16.02,33318
Japan,18.16.02,3918
Japan,18.16.02,25729
Japan,18.16.02,5064
Japan,18.16.02,254379
Japan,18.16.02,3624
Japan,18.16.02,17099
Japan,18.16.02,45167
Japan,18.16.02,127495
Japan,18.16.02,265245
Japan,18.16.02,24902
Japan,18.16.02,72710
Japan,18.16.02,17045
Japan,18.16.02,97382
Japan,18.16.02,17769
Japan,18.16.02,7248
Japan,18.16.02,10326
Japan,18.16.02,7843
Japan,18.16.02,12707
Japan,18.16.02,52827
Japan,18.16.02,6285
Japan,18.16.02,42615
Japan,18.16.02,18360
Japan,18.16.02,7589
Japan,18.17.02,700419
Japan,18.17.02,415001
Japan,18.17.02,1952276
Japan,18.17.02,49347
Japan,18.17.02,251858
Japan,18.17.02,14593
Japan,18.17.02,209418
Japan,18.17.02,592006
Japan,18.17.02,11284
Japan,18.17.02,172397
Japan,18.17.02,401716
Japan,18.17.02,93401
Japan,18.17.02,73332
Japan,18.17.02,118661
Japan,18.17.02,854950
Japan,18.17.02,40607
Japan,18.17.02,197220
Japan,18.17.02,577951
Japan,18.17.02,64414
Japan,18.17.02,51691
Japan,18.17.02,90459
Japan,18.17.02,453078
Japan,18.17.02,3314
Japan,18.17.02,87755
Japan,18.17.02,21070
Japan,18.17.02,2199
Japan,18.17.02,8753
Japan,18.17.02,55548
Japan,18.17.02,2045
Japan,18.17.02,199024
Japan,18.17.02,14651
Japan,18.17.02,271285
Japan,18.17.02,3767
Japan,18.17.02,2936
Japan,18.17.02,33152
Japan,18.17.02,2440
Japan,18.17.02,20315
Japan,18.17.02,52065
Japan,18.17.02,213654
Japan,18.17.02,6459
Japan,18.17.02,355628
Japan,18.17.02,391719
Japan,18.17.02,38980
Japan,18.17.02,584953
Japan,18.17.02,18126
Japan,18.17.02,17426
Japan,18.17.02,123077
Japan,18.17.02,20163
Japan,18.17.02,103529
Japan,18.17.02,38066
Japan,18.17.02,7394
Japan,18.17.02,3934084
Japan,18.17.02,8204
Japan,18.17.02,6577
Japan,18.17.02,96538
Japan,18.17.02,55139
Japan,18.17.02,63634
Japan,18.17.02,39825
Japan,18.17.02,123028
Japan,18.17.02,15260
Japan,18.17.02,4663
Japan,18.17.02,77830
Japan,18.17.02,12707
Japan,18.17.02,8929
Japan,18.17.02,91827
Japan,18.17.02,77705
Japan,18.17.02,3366920
Japan,18.17.02,22739
Japan,18.17.02,114628
Japan,18.17.02,6542
Japan,18.17.02,26913
Japan,18.17.02,2342
Japan,18.17.02,23058
Japan,18.17.02,43278
Japan,18.17.02,52871
Japan,18.17.02,22047
Japan,18.17.02,294685
Japan,18.17.02,5579
Japan,18.17.02,4569886
Japan,18.17.02,65134
Japan,18.17.02,3384
Japan,18.17.02,100253
Japan,18.17.02,47648
Japan,18.17.02,59479
Japan,18.17.02,66290
Japan,18.17.02,88024
Japan,18.17.02,231262
Japan,18.17.02,4927
Japan,18.17.02,31276
Japan,18.17.02,11346
Japan,18.17.02,95829
Japan,18.17.02,88733
Japan,18.17.02,9533
Japan,18.17.02,52835
Japan,18.17.02,34635
Japan,18.17.02,15353
Japan,18.17.02,14076
Japan,18.17.02,304253
Japan,18.17.02,21086
Japan,18.17.02,8528
Japan,18.17.02,7039
Japan,18.17.02,219409
Japan,18.17.02,14050
Japan,18.17.02,13273
Japan,18.17.02,2362255
Japan,18.17.02,82714
Japan,18.17.02,59961
Japan,18.17.02,5507
Japan,18.17.02,181340
Japan,18.17.02,45559
Japan,18.17.02,102055
Japan,18.17.02,63536
Japan,18.17.02,16271
Japan,18.17.02,27522
Japan,18.17.02,22265
Japan,18.17.02,4916
Japan,18.17.02,32959
Japan,18.17.02,77917
Japan,18.17.02,217405
Japan,18.17.02,11238
Japan,18.17.02,16097
Japan,18.17.02,15330
Japan,18.17.02,47910
Japan,18.17.02,23411
Japan,18.17.02,113211
Japan,18.17.02,8648
Japan,18.17.02,70669
Japan,18.17.02,406497
Japan,18.17.02,7502
Japan,18.17.02,700419
Japan,18.17.02,415001
Japan,18.17.02,1952276
Japan,18.17.02,49347
Japan,18.17.02,251858
Japan,18.17.02,14593
Japan,18.17.02,209418
Japan,18.17.02,592006
Japan,18.17.02,11284
Japan,18.17.02,172397
Japan,18.17.02,401716
Japan,18.17.02,93401
Japan,18.17.02,73332
Japan,18.17.02,118661
Japan,18.17.02,854950
Japan,18.17.02,40607
Japan,18.17.02,197220
Japan,18.17.02,577951
Japan,18.17.02,64414
Japan,18.17.02,51691
Japan,18.17.02,90459
Japan,18.17.02,453078
Japan,18.17.02,3314
Japan,18.17.02,87755
Japan,18.17.02,21070
Japan,18.17.02,2199
Japan,18.17.02,8753
Japan,18.17.02,55548
Japan,18.17.02,2045
Japan,18.17.02,199024
Japan,18.17.02,14651
Japan,18.17.02,271522
Japan,18.17.02,3767
Japan,18.17.02,2936
Japan,18.17.02,33152
Japan,18.17.02,2440
Japan,18.17.02,20315
Japan,18.17.02,52065
Japan,18.17.02,213654
Japan,18.17.02,6459
Japan,18.17.02,355628
Japan,18.17.02,391719
Japan,18.17.02,38980
Japan,18.17.02,584953
Japan,18.17.02,18126
Japan,18.17.02,17426
Japan,18.17.02,123077
Japan,18.17.02,20163
Japan,18.17.02,103529
Japan,18.17.02,38066
Japan,18.18.02,2018466
Japan,18.18.02,311116
Japan,18.18.02,1633577
Japan,18.18.02,140608
Japan,18.18.02,455842
Japan,18.18.02,93132
Japan,18.18.02,139184
Japan,18.18.02,817554
Japan,18.18.02,1276448
Japan,18.18.02,130168
Japan,18.18.02,282697
Japan,18.18.02,96355
Japan,18.18.02,550598
Japan,18.18.02,12815
Japan,18.18.02,236785
Japan,18.18.02,308869
Japan,18.18.02,36206
Japan,18.18.02,11785
Japan,18.18.02,83587
Japan,18.18.02,123490
Japan,18.18.02,67965
Japan,18.18.02,9477
Japan,18.18.02,12534
Japan,18.18.02,129480
Japan,18.18.02,36974
Japan,18.18.02,89759
Japan,18.18.02,86747
Japan,18.18.02,36791
Japan,18.18.02,64330
Japan,18.18.02,184658
Japan,18.18.02,47650
Japan,18.18.02,12217
Japan,18.18.02,396175
Japan,18.18.02,193060
Japan,18.18.02,29863
Japan,18.18.02,117132
Japan,18.18.02,689576
Japan,18.18.02,133443
Japan,18.18.02,109697
Japan,18.18.02,342414
Japan,18.18.02,4331
Japan,18.18.02,152509
Japan,18.18.02,150827
Japan,18.18.02,60997
Japan,18.18.02,175253
Japan,18.18.02,148441
Japan,18.18.02,36791
Japan,18.18.02,77356
Japan,18.18.02,150742
Japan,18.18.02,55912
Japan,18.18.02,732521
Japan,18.18.02,4920
Japan,18.18.02,90027
Japan,18.18.02,91532
Japan,18.18.02,12537
Japan,18.18.02,607837
Japan,18.18.02,19684
Japan,18.18.02,195751
Japan,18.18.02,9528846
Japan,18.18.02,37755
Japan,18.18.02,37992
Japan,18.18.02,110155
Japan,18.18.02,138349
Japan,18.18.02,1081765
Japan,18.18.02,49412
Japan,18.18.02,925978
Japan,18.18.02,79016
Japan,18.18.02,76668
Japan,18.18.02,43254
Japan,18.18.02,128950
Japan,18.18.02,18623
Japan,18.18.02,57364
Japan,18.18.02,8999
Japan,18.18.02,31004
Japan,18.18.02,9893
Japan,18.18.02,109901
Japan,18.18.02,9655
Japan,18.18.02,27309
Japan,18.18.02,289290
Japan,18.18.02,4355331
Japan,18.18.02,22201
Japan,18.18.02,157655
Japan,18.18.02,10596
Japan,18.18.02,13403
Japan,18.18.02,29131
Japan,18.18.02,172390
Japan,18.18.02,86939
Japan,18.18.02,13444
Japan,18.18.02,54411
Japan,18.18.02,25737
Japan,18.18.02,85634
Japan,18.18.02,22172
Japan,18.18.02,20141
Japan,18.18.02,17276
Japan,18.18.02,19938
Japan,18.18.02,7145
Japan,18.18.02,162902
Japan,18.18.02,139502
Japan,18.18.02,133905
Japan,18.18.02,19109
Japan,18.18.02,38870
Japan,18.18.02,21657
Japan,18.18.02,7258
Japan,18.18.02,39233
Japan,18.18.02,71486
Japan,18.18.02,12364
Japan,18.18.02,10908
Japan,18.18.02,309701
Japan,18.18.02,5991
Japan,18.18.02,89892
Japan,18.18.02,6681
Japan,18.18.02,309199
Japan,18.18.02,50933
Japan,18.18.02,11826
Japan,18.18.02,4915
Japan,18.18.02,31835
Japan,18.18.02,22139
Japan,18.18.02,2018466
Japan,18.18.02,311116
Japan,18.18.02,1633577
Japan,18.18.02,140608
Japan,18.18.02,455842
Japan,18.18.02,93132
Japan,18.18.02,139184
Japan,18.18.02,817554
Japan,18.18.02,1276448
Japan,18.18.02,130168
Japan,18.18.02,282697
Japan,18.18.02,96355
Japan,18.18.02,550598
Japan,18.18.02,12815
Japan,18.18.02,236785
Japan,18.18.02,308869
Japan,18.18.02,36206
Japan,18.18.02,11785
Japan,18.18.02,83587
Japan,18.18.02,123490
Japan,18.18.02,67965
Japan,18.18.02,9477
Japan,18.18.02,12534
Japan,18.18.02,129480
Japan,18.18.02,36974
Japan,18.18.02,89759
Japan,18.18.02,86747
Japan,18.18.02,36791
Japan,18.18.02,64330
Japan,18.18.02,184658
Japan,18.18.02,47650
Japan,18.18.02,12217
Japan,18.18.02,396175
Japan,18.18.02,193060
Japan,18.18.02,29863
Japan,18.18.02,117132
Japan,18.18.02,689576
Japan,18.18.02,133443
Japan,18.18.02,109697
Japan,18.18.02,342414
Japan,18.18.02,4331
Japan,18.18.02,152509
Japan,18.18.02,150827
Japan,18.18.02,60997
Japan,18.18.02,175253
Japan,18.18.02,148441
Japan,18.18.02,36791
Japan,18.18.02,77356
Japan,18.18.02,150742
Japan,18.18.02,55912
Japan,18.19.02,288890
Japan,18.19.02,243907
Japan,18.19.02,515642
Japan,18.19.02,226972
Japan,18.19.02,281958
Japan,18.19.02,115986
Japan,18.19.02,335363
Japan,18.19.02,572458
Japan,18.19.02,144599
Japan,18.19.02,112667
Japan,18.19.02,114306
Japan,18.19.02,33830
Japan,18.19.02,73999
Japan,18.19.02,92296
Japan,18.19.02,266678
